time,id_s,iq_s,vd_s,vq_s,W,T
0.0322,-0.49944124,0.0331812,341.8252701,-155.6346727,93.70147375,-0.09408659
0.0323,-0.46138159,0.015061994,347.4482932,-142.6406332,93.69854755,-0.086879392
0.0324,-0.422683112,-0.00160818,352.5775732,-129.4438935,93.695856,-0.079557101
0.0325,-0.383400938,-0.016806412,357.2058212,-116.0632069,93.69340266,-0.072129366
0.0326,-0.343591019,-0.030511889,361.3264601,-102.5175882,93.69119078,-0.064606029
0.0327,-0.303310045,-0.042705923,364.9336344,-88.82628633,93.68922329,-0.05699712
0.0328,-0.262615366,-0.05337198,368.022218,-75.00875748,93.6875028,-0.049312836
0.0329,-0.221564908,-0.062495699,370.587822,-61.08463708,93.68603156,-0.041563534
0.033,-0.180217092,-0.070064917,372.6268003,-47.07371207,93.68481151,-0.03375971
0.0331,-0.138630751,-0.076069681,374.1362556,-32.99589274,93.68384425,-0.025911993
0.0332,-0.096865046,-0.080502264,375.1140427,-18.87118444,93.68313103,-0.018031124
0.0333,-0.05497938,-0.083357177,375.5587723,-4.719659156,93.68267273,-0.010127943
0.0334,-0.013033315,-0.084631175,375.4698124,9.438573024,93.6824699,-0.002213377
0.0335,0.028913511,-0.084323259,374.8472893,23.58339247,93.68252275,0.005701581
0.0336,0.070801471,-0.08243468,373.6920876,37.69469863,93.6828311,0.013605879
0.0337,0.112571035,-0.078968937,372.0058491,51.75243857,93.68339443,0.02148843
0.0338,0.154162852,-0.07393177,369.7909699,65.73663545,93.68421187,0.029338122
0.0339,0.195517835,-0.06733115,367.0505975,79.62741698,93.68528217,0.037143834
0.034,0.236577246,-0.059177272,363.7886261,93.40504359,93.68660374,0.044894456
0.0341,0.277282779,-0.049482535,360.0096912,107.0499365,93.68817463,0.052578898
0.0342,0.317576642,-0.038261526,355.7191628,120.5427056,93.6899925,0.060186113
0.0343,0.357401641,-0.025531001,350.923138,133.864177,93.69205471,0.067705107
0.0344,0.396701259,-0.011309855,345.6284322,146.99542,93.69435821,0.075124958
0.0345,0.435419737,0.004380897,339.8425695,159.9177745,93.69689965,0.082434832
0.0346,0.473502155,0.021518159,333.573772,172.612877,93.69967529,0.089623996
0.0347,0.510894507,0.040076782,326.8309478,185.0626873,93.70268106,0.096681838
0.0348,0.547543778,0.060029601,319.623679,197.2495133,93.70591256,0.103597879
0.0349,0.583398024,0.081347475,311.9622074,209.156037,93.70936503,0.110361789
0.035,0.618406437,0.103999328,303.8574205,220.7653385,93.71303341,0.116963407
0.0351,0.652519426,0.127952195,295.3208356,232.0609203,93.7169123,0.123392747
0.0352,0.68568868,0.153171266,286.3645836,243.0267309,93.72099596,0.129640025
0.0353,0.717867241,0.179619942,277.0013918,253.6471873,93.72527837,0.135695663
0.0354,0.749009569,0.207259879,267.2445659,263.907197,93.72975319,0.14155031
0.0355,0.779071608,0.236051051,257.1079709,273.7921803,93.73441377,0.147194855
0.0356,0.808010842,0.265951802,246.6060113,283.2880898,93.7392532,0.152620442
0.0357,0.835786366,0.296918909,235.7536112,292.3814315,93.74426425,0.15781848
0.0358,0.862358934,0.328907639,224.5661922,301.0592832,93.74943945,0.162780663
0.0359,0.887691018,0.36187182,213.0596524,309.3093131,93.75477106,0.167498978
0.036,0.911746865,0.3957639,201.2503432,317.1197976,93.76025106,0.17196572
0.0361,0.934492539,0.43053502,189.1550462,324.4796375,93.76587122,0.176173505
0.0362,0.955895976,0.466135081,176.7909496,331.3783741,93.77162305,0.180115283
0.0363,0.975927026,0.502512815,164.1756233,337.8062039,93.77749786,0.183784345
0.0364,0.994557498,0.539615861,151.3269945,343.7539926,93.78348674,0.187174341
0.0365,1.011761194,0.577390839,138.2633218,349.213288,93.78958058,0.190279286
0.0366,1.027513954,0.615783421,125.0031693,354.1763323,93.79577007,0.193093574
0.0367,1.041793682,0.654738418,111.5653804,358.6360726,93.80204575,0.195611986
0.0368,1.054580383,0.694199849,97.9690511,362.5861714,93.80839798,0.197829698
0.0369,1.065856186,0.734111029,84.23350238,366.0210154,93.81481697,0.199742293
0.037,1.075605373,0.774414641,70.37825324,368.9357236,93.82129282,0.201345769
0.0371,1.083814398,0.815052827,56.42299275,371.3261539,93.82781547,0.202636546
0.0372,1.090471909,0.855967263,42.3875521,373.1889094,93.83437476,0.203611471
0.0373,1.095568759,0.897099245,28.29187642,374.521343,93.84096047,0.204267831
0.0374,1.099098024,0.938389775,14.15599643,375.3215614,93.84756225,0.204603352
0.0375,1.101055006,0.979779638,5.42E-13,375.5884272,93.85416972,0.20461621
0.0376,1.101437245,1.021209495,-14.15599643,375.3215614,93.86077243,0.204305033
0.0377,1.100244519,1.062619958,-28.29187642,374.521343,93.8673599,0.203668907
0.0378,1.097478844,1.103951684,-42.3875521,373.1889094,93.87392162,0.202707377
0.0379,1.093144472,1.145145451,-56.42299275,371.3261539,93.88044708,0.201420453
0.038,1.087247883,1.186142248,-70.37825324,368.9357236,93.88692578,0.199808611
0.0381,1.079797775,1.226883355,-84.23350238,366.0210154,93.89334724,0.197872796
0.0382,1.070805052,1.267310428,-97.9690511,362.5861714,93.89970101,0.195614418
0.0383,1.060282809,1.307365583,-111.5653804,358.6360726,93.9059767,0.193035361
0.0384,1.048246311,1.346991476,-125.0031693,354.1763323,93.91216399,0.190137973
0.0385,1.034712972,1.386131385,-138.2633218,349.213288,93.91825265,0.186925072
0.0386,1.019702328,1.424729291,-151.3269945,343.7539926,93.92423254,0.183399941
0.0387,1.003236013,1.462729956,-164.1756233,337.8062039,93.93009362,0.179566327
0.0388,0.985337722,1.500079005,-176.7909496,331.3783741,93.935826,0.175428437
0.0389,0.966033181,1.536722997,-189.1550462,324.4796375,93.94141992,0.170990932
0.039,0.945350108,1.572609507,-201.2503432,317.1197976,93.94686579,0.166258926
0.0391,0.923318176,1.607687195,-213.0596524,309.3093131,93.95215418,0.161237981
0.0392,0.899968967,1.641905884,-224.5661922,301.0592832,93.95727586,0.155934095
0.0393,0.875335927,1.675216626,-235.7536112,292.3814315,93.96222178,0.150353703
0.0394,0.849454321,1.707571773,-246.6060113,283.2880898,93.96698313,0.144503664
0.0395,0.82236118,1.738925046,-257.1079709,273.7921803,93.97155131,0.138391256
0.0396,0.794095248,1.769231598,-267.2445659,263.907197,93.97591796,0.132024167
0.0397,0.764696929,1.798448079,-277.0013918,253.6471873,93.98007499,0.125410482
0.0398,0.734208225,1.826532697,-286.3645836,243.0267309,93.98401457,0.118558679
0.0399,0.702672682,1.853445277,-295.3208356,232.0609203,93.98772915,0.111477614
0.04,0.670135321,1.879147317,-303.8574205,220.7653385,93.99121146,0.10417651
0.0401,0.636642578,1.903602042,-311.9622074,209.156037,93.99445455,0.096664947
0.0402,0.602242239,1.926774457,-319.623679,197.2495133,93.99745179,0.088952847
0.0403,0.566983366,1.948631398,-326.8309478,185.0626873,94.00019686,0.081050464
0.0404,0.530916235,1.969141574,-333.573772,172.612877,94.00268378,0.072968367
0.0405,0.494092256,1.988275614,-339.8425695,159.9177745,94.00490691,0.064717429
0.0406,0.456563907,2.00600611,-345.6284322,146.99542,94.00686099,0.05630881
0.0407,0.418384655,2.02230765,-350.923138,133.864177,94.0085411,0.047753942
0.0408,0.379608881,2.037156861,-355.7191628,120.5427056,94.0099427,0.039064513
0.0409,0.340291803,2.050532435,-360.0096912,107.0499365,94.01106163,0.030252454
0.041,0.300489396,2.062415162,-363.7886261,93.40504359,94.01189414,0.021329917
0.0411,0.260258314,2.072787959,-367.0505975,79.62741698,94.01243685,0.012309264
0.0412,0.219655811,2.081635889,-369.7909699,65.73663545,94.01268678,0.003203045
0.0413,0.178739655,2.088946183,-372.0058491,51.75243857,94.01264139,-0.00597602
0.0414,0.137568048,2.094708264,-373.6920876,37.69469863,94.01229851,-0.015215054
0.0415,0.096199546,2.09891375,-374.8472893,23.58339247,94.01165643,-0.024501047
0.0416,0.054692972,2.101556476,-375.4698124,9.438573024,94.01071383,-0.033820872
0.0417,0.013107334,2.102632498,-375.5587723,-4.719659156,94.00946983,-0.043161304
0.0418,-0.028498259,2.102140096,-375.1140427,-18.87118444,94.00792399,-0.052509038
0.0419,-0.07006468,2.100079782,-374.1362556,-32.99589274,94.00607627,-0.061850713
0.042,-0.111532869,2.096454292,-372.6268003,-47.07371207,94.00392709,-0.071172926
0.0421,-0.152843918,2.091268586,-370.587822,-61.08463708,94.00147729,-0.080462254
0.0422,-0.19393915,2.08452984,-368.022218,-75.00875748,93.99872815,-0.089705275
0.0423,-0.234760209,2.076247435,-364.9336344,-88.82628633,93.99568138,-0.098888583
0.0424,-0.275249138,2.066432943,-361.3264601,-102.5175882,93.99233912,-0.107998815
0.0425,-0.31534846,2.05510011,-357.2058212,-116.0632069,93.98870394,-0.117022665
0.0426,-0.355001265,2.042264837,-352.5775732,-129.4438935,93.98477885,-0.125946906
0.0427,-0.394151287,2.027945156,-347.4482932,-142.6406332,93.98056728,-0.134758409
0.0428,-0.432742983,2.012161204,-341.8252701,-155.6346727,93.97607307,-0.143444163
0.0429,-0.470721615,1.994935197,-335.7164947,-168.4075469,93.97130049,-0.151991295
0.043,-0.508033323,1.976291394,-329.1306477,-180.9411048,93.96625422,-0.160387088
0.0431,-0.544625206,1.956256063,-322.0770881,-193.2175354,93.96093937,-0.168619002
0.0432,-0.580445396,1.934857447,-314.5658393,-205.2193933,93.9553614,-0.176674691
0.0433,-0.615443127,1.912125718,-306.6075753,-216.9296233,93.94952622,-0.184542023
0.0434,-0.649568813,1.888092938,-298.2136051,-228.3315844,93.94344009,-0.192209097
0.0435,-0.682774114,1.862793013,-289.395857,-239.4090738,93.93710968,-0.199664263
0.0436,-0.715012007,1.836261642,-280.1668616,-250.1463498,93.93054201,-0.206896139
0.0437,-0.746236851,1.808536268,-270.5397338,-260.5281542,93.92374447,-0.213893626
0.0438,-0.776404452,1.779656024,-260.5281542,-270.5397338,93.91672481,-0.22064593
0.0439,-0.805472125,1.749661678,-250.1463498,-280.1668616,93.90949111,-0.227142573
0.044,-0.833398757,1.718595572,-239.4090738,-289.395857,93.9020518,-0.233373414
0.0441,-0.860144861,1.686501565,-228.3315844,-298.2136051,93.89441561,-0.239328661
0.0442,-0.885672634,1.653424971,-216.9296233,-306.6075753,93.88659161,-0.244998887
0.0443,-0.909946011,1.619412491,-205.2193933,-314.5658393,93.87858914,-0.250375048
0.0444,-0.932930716,1.584512146,-193.2175354,-322.0770881,93.87041784,-0.255448491
0.0445,-0.954594309,1.548773215,-180.9411048,-329.1306477,93.86208763,-0.260210973
0.0446,-0.974906233,1.512246157,-168.4075469,-335.7164947,93.85360867,-0.264654671
0.0447,-0.993837856,1.474982546,-155.6346727,-341.8252701,93.84499139,-0.268772196
0.0448,-1.011362512,1.437034991,-142.6406332,-347.4482932,93.83624642,-0.272556603
0.0449,-1.027455539,1.398457066,-129.4438935,-352.5775732,93.82738463,-0.276001402
0.045,-1.042094314,1.359303233,-116.0632069,-357.2058212,93.8184171,-0.279100572
0.0451,-1.055258284,1.319628763,-102.5175882,-361.3264601,93.80935506,-0.281848566
0.0452,-1.066928995,1.279489657,-88.82628633,-364.9336344,93.80020996,-0.284240323
0.0453,-1.077090117,1.238942569,-75.00875748,-368.022218,93.79099337,-0.286271275
0.0454,-1.085727471,1.198044723,-61.08463708,-370.587822,93.78171701,-0.287937357
0.0455,-1.092829043,1.156853834,-47.07371207,-372.6268003,93.77239273,-0.28923501
0.0456,-1.098385005,1.115428022,-32.99589274,-374.1362556,93.76303247,-0.290161191
0.0457,-1.102387727,1.073825733,-18.87118444,-375.1140427,93.75364827,-0.290713376
0.0458,-1.104831787,1.032105654,-4.719659156,-375.5587723,93.74425226,-0.290889565
0.0459,-1.105713983,0.990326632,9.438573024,-375.4698124,93.73485659,-0.290688289
0.046,-1.105033328,0.948547587,23.58339247,-374.8472893,93.72547348,-0.290108609
0.0461,-1.102791062,0.90682743,37.69469863,-373.6920876,93.71611516,-0.289150119
0.0462,-1.098990641,0.86522498,51.75243857,-372.0058491,93.70679386,-0.287812952
0.0463,-1.093637736,0.823798877,65.73663545,-369.7909699,93.69752181,-0.286097776
0.0464,-1.086740226,0.782607505,79.62741698,-367.0505975,93.68831119,-0.284005797
0.0465,-1.078308183,0.741708901,93.40504359,-363.7886261,93.67917415,-0.281538756
0.0466,-1.068353859,0.70116068,107.0499365,-360.0096912,93.67012277,-0.278698931
0.0467,-1.056891668,0.661019949,120.5427056,-355.7191628,93.66116905,-0.275489131
0.0468,-1.043938167,0.621343226,133.864177,-350.923138,93.65232488,-0.271912697
0.0469,-1.02951203,0.58218636,146.99542,-345.6284322,93.64360205,-0.267973495
0.047,-1.01363402,0.543604455,159.9177745,-339.8425695,93.6350122,-0.263675914
0.0471,-0.996326964,0.505651785,172.612877,-333.573772,93.62656683,-0.259024859
0.0472,-0.977615715,0.468381723,185.0626873,-326.8309478,93.61827728,-0.254025748
0.0473,-0.957527121,0.431846664,197.2495133,-319.623679,93.61015469,-0.248684502
0.0474,-0.936089981,0.396097947,209.156037,-311.9622074,93.60221002,-0.24300754
0.0475,-0.91333501,0.361185786,220.7653385,-303.8574205,93.59445399,-0.237001769
0.0476,-0.889294791,0.327159198,232.0609203,-295.3208356,93.58689711,-0.230674579
0.0477,-0.864003728,0.294065932,243.0267309,-286.3645836,93.57954964,-0.22403383
0.0478,-0.837498001,0.261952403,253.6471873,-277.0013918,93.57242156,-0.217087843
0.0479,-0.80981551,0.230863624,263.907197,-267.2445659,93.56552261,-0.209845391
0.048,-0.780995823,0.200843145,273.7921803,-257.1079709,93.55886221,-0.202315685
0.0481,-0.751080117,0.171932989,283.2880898,-246.6060113,93.55244949,-0.194508364
0.0482,-0.720111124,0.144173592,292.3814315,-235.7536112,93.54629325,-0.186433483
0.0483,-0.688133065,0.117603748,301.0592832,-224.5661922,93.54040196,-0.178101498
0.0484,-0.65519159,0.092260554,309.3093131,-213.0596524,93.53478377,-0.169523253
0.0485,-0.621333711,0.068179354,317.1197976,-201.2503432,93.52944643,-0.160709967
0.0486,-0.586607735,0.045393692,324.4796375,-189.1550462,93.52439738,-0.151673217
0.0487,-0.551063197,0.023935264,331.3783741,-176.7909496,93.51964361,-0.142424926
0.0488,-0.514750788,0.003833873,337.8062039,-164.1756233,93.51519179,-0.132977342
0.0489,-0.477722282,-0.014882613,343.7539926,-151.3269945,93.51104814,-0.123343029
0.049,-0.440030463,-0.032188302,349.213288,-138.2633218,93.50721849,-0.113534844
0.0491,-0.401729049,-0.04805931,354.1763323,-125.0031693,93.50370824,-0.103565922
0.0492,-0.362872618,-0.062473802,358.6360726,-111.5653804,93.50052237,-0.09344966
0.0493,-0.323516526,-0.075412015,362.5861714,-97.9690511,93.49766543,-0.083199697
0.0494,-0.28371683,-0.086856291,366.0210154,-84.23350238,93.49514151,-0.072829898
0.0495,-0.243530211,-0.0967911,368.9357236,-70.37825324,93.49295425,-0.062354331
0.0496,-0.203013887,-0.105203062,371.3261539,-56.42299275,93.49110685,-0.051787254
0.0497,-0.162225538,-0.112080965,373.1889094,-42.3875521,93.48960203,-0.041143092
0.0498,-0.121223218,-0.117415783,374.521343,-28.29187642,93.48844205,-0.030436416
0.0499,-0.080065278,-0.121200684,375.3215614,-14.15599643,93.48762868,-0.019681929
0.05,-0.038810277,-0.123431044,375.5884272,-3.06E-13,93.48716324,-0.00889444
0.0501,0.002483096,-0.12410445,375.3215614,14.15599643,93.48704656,0.001911154
0.0502,0.04375611,-0.123220707,374.521343,28.29187642,93.48727897,0.012719885
0.0503,0.084950073,-0.120781831,373.1889094,42.3875521,93.48786035,0.023516741
0.0504,0.126006415,-0.116792053,371.3261539,56.42299275,93.48879006,0.034286681
0.0505,0.166866774,-0.111257809,368.9357236,70.37825324,93.490067,0.045014658
0.0506,0.207473077,-0.104187731,366.0210154,84.23350238,93.49168957,0.055685642
0.0507,0.247767625,-0.095592632,362.5861714,97.9690511,93.49365569,0.066284635
0.0508,0.28769317,-0.085485496,358.6360726,111.5653804,93.49596279,0.076796699
0.0509,0.327193003,-0.073881453,354.1763323,125.0031693,93.49860783,0.087206969
0.051,0.366211031,-0.06079776,349.213288,138.2633218,93.50158728,0.097500683
0.0511,0.404691854,-0.046253777,343.7539926,151.3269945,93.50489715,0.107663194
0.0512,0.442580851,-0.030270937,337.8062039,164.1756233,93.50853295,0.117679996
0.0513,0.479824251,-0.012872713,331.3783741,176.7909496,93.51248977,0.127536743
0.0514,0.516369213,0.005915409,324.4796375,189.1550462,93.51676219,0.13721927
0.0515,0.552163899,0.026065972,317.1197976,201.2503432,93.52134437,0.146713611
0.0516,0.58715755,0.047549589,309.3093131,213.0596524,93.52623001,0.156006022
0.0517,0.621300556,0.07033498,301.0592832,224.5661922,93.53141238,0.165083
0.0518,0.654544525,0.094389019,292.3814315,235.7536112,93.53688429,0.173931303
0.0519,0.686842356,0.119676784,283.2880898,246.6060113,93.54263815,0.182537965
0.052,0.718148302,0.146161604,273.7921803,257.1079709,93.54866596,0.190890322
0.0521,0.748418038,0.173805113,263.907197,267.2445659,93.5549593,0.198976027
0.0522,0.77760872,0.202567304,253.6471873,277.0013918,93.56150938,0.206783066
0.0523,0.805679048,0.232406588,243.0267309,286.3645836,93.56830699,0.214299782
0.0524,0.832589325,0.263279852,232.0609203,295.3208356,93.57534258,0.221514886
0.0525,0.858301511,0.295142521,220.7653385,303.8574205,93.58260623,0.228417479
0.0526,0.882779279,0.327948623,209.156037,311.9622074,93.59008768,0.234997067
0.0527,0.905988064,0.361650853,197.2495133,319.623679,93.59777634,0.241243575
0.0528,0.927895115,0.396200641,185.0626873,326.8309478,93.60566129,0.247147368
0.0529,0.948469538,0.431548223,172.612877,333.573772,93.61373131,0.252699258
0.053,0.967682341,0.467642709,159.9177745,339.8425695,93.62197489,0.257890529
0.0531,0.985506474,0.50443216,146.99542,345.6284322,93.63038026,0.262712942
0.0532,1.001916868,0.541863657,133.864177,350.923138,93.63893538,0.267158751
0.0533,1.01689047,0.579883382,120.5427056,355.7191628,93.64762796,0.27122072
0.0534,1.030406276,0.61843669,107.0499365,360.0096912,93.65644549,0.274892128
0.0535,1.042445358,0.657468189,93.40504359,363.7886261,93.66537527,0.278166786
0.0536,1.052990893,0.696921821,79.62741698,367.0505975,93.67440438,0.281039047
0.0537,1.062028185,0.736740936,65.73663545,369.7909699,93.68351975,0.283503811
0.0538,1.069544685,0.776868381,51.75243857,372.0058491,93.69270814,0.285556543
0.0539,1.07553001,0.817246574,37.69469863,373.6920876,93.70195616,0.287193272
0.054,1.079975957,0.857817588,23.58339247,374.8472893,93.71125035,0.288410608
0.0541,1.082876513,0.898523239,9.438573024,375.4698124,93.72057709,0.289205742
0.0542,1.084227862,0.939305159,-4.719659156,375.5587723,93.72992271,0.289576456
0.0543,1.084028392,0.980104888,-18.87118444,375.1140427,93.73927349,0.289521125
0.0544,1.082278698,1.020863951,-32.99589274,374.1362556,93.74861563,0.289038726
0.0545,1.078981576,1.061523945,-47.07371207,372.6268003,93.75793535,0.28812884
0.0546,1.074142024,1.102026619,-61.08463708,370.587822,93.76721882,0.286791652
0.0547,1.067767229,1.14231396,-75.00875748,368.022218,93.77645226,0.285027957
0.0548,1.05986656,1.182328274,-88.82628633,364.9336344,93.78562192,0.28283916
0.0549,1.050451552,1.222012264,-102.5175882,361.3264601,93.79471409,0.280227274
0.055,1.039535892,1.26130912,-116.0632069,357.2058212,93.80371515,0.277194924
0.0551,1.027135395,1.300162591,-129.4438935,352.5775732,93.81261157,0.27374534
0.0552,1.013267984,1.33851707,-142.6406332,347.4482932,93.82138993,0.269882358
0.0553,0.997953662,1.376317671,-155.6346727,341.8252701,93.83003695,0.265610417
0.0554,0.981214486,1.413510305,-168.4075469,335.7164947,93.83853949,0.260934554
0.0555,0.963074531,1.450041763,-180.9411048,329.1306477,93.84688461,0.255860396
0.0556,0.943559859,1.485859782,-193.2175354,322.0770881,93.85505953,0.25039416
0.0557,0.92269848,1.520913128,-205.2193933,314.5658393,93.86305169,0.244542641
0.0558,0.900520311,1.555151664,-216.9296233,306.6075753,93.87084877,0.238313207
0.0559,0.877057134,1.588526419,-228.3315844,298.2136051,93.87843869,0.231713788
0.056,0.852342551,1.620989662,-239.4090738,289.395857,93.88580963,0.224752869
0.0561,0.826411935,1.652494967,-250.1463498,280.1668616,93.89295005,0.217439477
